"CODICE_VIA";"NUMEROCOMPLETO";"STATOCIVICO";"GAUSSB_X";"GAUSSB_Y";"WGS84_X";"WGS84_Y";"WEBMERCATOR_X";"WEBMERCATOR_Y";"LAT_WGS84";"LONG_WGS84";"DATA_MODFINE";"IDMASTER";"LIVELLO"
519;"";8;1514520,0016;5034656,2973;514519,3255;5034561,9062;1022550,362;5694935,7173;45,464399999999998;9,185700000000001;0;182874;0
520;"";8;1514678,4104;5034443,9589;514677,7269;5034349,5747;1022775,2119;5694631,8443;45,462499999999999;9,1877;0;182875;0
521;"";8;1514634,1013;5034321,0554;514633,4199;5034226,6752;1022711,7155;5694456,4163;45,461399999999998;9,187200000000001;0;182876;0
522;"";8;1514635,2886;5034382,5709;514634,6071;5034288,1887;1022713,6099;5694544,2908;45,462000000000003;9,187200000000001;0;182877;0
523;"";8;1514581,1157;5034339,9578;514580,4368;5034245,577;1022636,3365;5694483,5954;45,461599999999997;9,186500000000001;0;182878;0
524;"";8;1514741,8655;5034220,2619;514741,1791;5034125,885;1022864,8147;5694312,0691;45,460500000000003;9,188599999999999;0;182879;0
525;"";8;1514712,127;5034279,9922;514711,442;5034185,6134;1022822,6724;5694397,4955;45,460999999999999;9,1882;0;182880;0
526;"";8;1514611,0238;5033379,0969;514610,3435;5033284,7473;1022675,7402;5693110,9572;45,4529;9,1869;0;182881;0
527;"";8;1514682,7131;5034191,1622;514682,0294;5034096,7863;1022780,4974;5694270,6973;45,4602;9,187799999999999;0;182882;0
528;"";8;1514627,9758;5034169,0121;514627,2947;5034074,6369;1022702,4901;5694239,2378;45,460000000000001;9,187099999999999;0;182883;0
529;"";8;1514585,1404;5034152,9466;514584,4613;5034058,5719;1022641,449;5694216,4301;45,459899999999998;9,186500000000001;0;182884;0
530;"";8;1514575,7878;5034263,045;514575,1091;5034168,6667;1022628,4966;5694373,7395;45,460900000000002;9,186400000000001;0;182885;0
531;"";8;1514535,7687;5034287,5649;514535,0919;5034193,1858;1022571,5983;5694408,8996;45,461100000000002;9,1859;0;182886;0
532;"";8;1514473,0765;5034268,4095;514472,4026;5034174,031;1022482,2741;5694381,7419;45,460900000000002;9,1851;0;182887;0
533;"";8;1513938,7439;5034359,7945;513938,0949;5034265,4131;1021721,7804;5694514,0155;45,461799999999997;9,1783;0;182888;0
534;"";8;1514317,5249;5034175,4933;514316,8582;5034081,1179;1022260,4984;5694249,5175;45,460099999999997;9,1831;0;182889;0
535;"0";8;1514389,7897;5034134,5068;514389,1197;5034040,1327;1022363,2539;5694190,7319;45,459699999999998;9,183999999999999;0;182890;0
536;"";8;1514191,5512;5033894,3654;514190,8904;5033799,9991;1022080,2361;5693848,338;45,457599999999999;9,1815;0;182891;0
537;"";8;1514270,3345;5034229,4905;514269,67;5034135,1133;1022193,4844;5694326,8071;45,460599999999999;9,182499999999999;0;182892;0
538;"";8;1514416,162;5034075,6994;514415,4908;5033981,3272;1022400,61;5694106,639;45,459200000000003;9,1844;0;182893;0
539;"";8;1514254,4442;5034137,0843;514253,7805;5034042,7101;1022170,5616;5694194,8544;45,459800000000001;9,1823;0;182894;0
540;"";8;1514237,3248;5034144,111;514236,6619;5034049,7366;1022146,2102;5694204,9476;45,459800000000001;9,1821;0;182895;0
541;"";8;1514105,3893;5033419,728;514104,7325;5033325,3771;1021956,0499;5693170,6419;45,453299999999999;9,180400000000001;0;182896;0
542;"";8;1514175,6379;5034177,4121;514174,9779;5034083,0366;1022058,4891;5694252,7179;45,460099999999997;9,1813;0;182897;0
543;"";8;1514411,7686;5034264,9363;514411,0976;5034170,558;1022394,9727;5694376,9817;45,460900000000002;9,1843;0;182898;0
544;"";8;1514655,9984;5034688,8527;514655,316;5034594,4606;1022744,1142;5694981,776;45,464700000000001;9,1875;0;182899;0
545;"";8;1514637,7992;5034681,2349;514637,1176;5034586,843;1022718,1751;5694970,9535;45,464700000000001;9,187200000000001;0;185042;0
546;"";8;1514674,2241;5034678,2959;514673,5408;5034583,9041;1022770,0305;5694966,6334;45,464599999999997;9,1877;0;182900;0
547;"";8;1514622,6146;5034674,164;514621,9337;5034579,7724;1022696,5305;5694960,9024;45,464599999999997;9,186999999999999;0;182901;0
548;"";8;1514671,4476;5034626,6785;514670,7645;5034532,2884;1022765,9055;5694892,9007;45,464199999999998;9,1877;0;182902;0
549;"";8;1514213,1548;5034009,9393;514212,493;5033915,5693;1022111,3656;5694013,362;45,458599999999997;9,181800000000001;0;182903;0
550;"";8;1513844,635;5034187,6566;513843,9904;5034093,2808;1021587,2463;5694268,4065;45,4602;9,177099999999999;0;182904;0
551;"";8;1513817,9237;5034177,2116;513817,2803;5034082,8361;1021549,1825;5694253,5695;45,460099999999997;9,1767;0;182905;0
552;"";8;1513886,7296;5034157,6457;513886,083;5034063,2709;1021647,0854;5694225,4027;45,460000000000001;9,1776;0;182906;0
553;"";8;1514534,945;5034061,5689;514534,2682;5033967,1972;1022569,6813;5694086,063;45,459099999999999;9,1859;0;182907;0
554;"";8;1513744,697;5034268,8766;513744,057;5034174,4982;1021445,2093;5694384,7452;45,460999999999999;9,175800000000001;0;182908;0
555;"";8;1514040,3071;5034118,9449;514039,6534;5034024,5713;1021865,6221;5694169,6307;45,459600000000002;9,179600000000001;0;182909;0
556;"";8;1514061,7721;5034243,8716;514061,1174;5034149,494;1021896,5811;5694348,0226;45,460700000000003;9,1799;0;182910;0
557;"";8;1514082,7592;5034328,5741;514082,1035;5034234,1937;1021926,7327;5694468,9567;45,461500000000001;9,1801;0;182911;0
558;"";8;1514154,5929;5034257,1681;514153,9338;5034162,79;1022028,7813;5694366,7194;45,460799999999999;9,180999999999999;0;182912;0
559;"";8;1514181,0278;5034331,8146;514180,3675;5034237,4341;1022066,6591;5694473,2702;45,461500000000001;9,1814;0;182913;0
560;"";8;1514213,7967;5034369,9313;514213,1349;5034275,5496;1022113,4387;5694527,6165;45,4619;9,181800000000001;0;182914;0
561;"";8;1514321,7975;5034297,3423;514321,1306;5034202,9629;1022266,977;5694423,5688;45,461199999999998;9,183199999999999;0;182915;0
562;"";8;1514346,3534;5034422,4502;514345,6854;5034328,0667;1022302,3465;5694602,2129;45,462299999999999;9,1835;0;182916;0
563;"";8;1514425,8825;5034371,8705;514425,2108;5034277,4887;1022415,4175;5694529,6964;45,4619;9,1845;0;182917;0
564;"";8;1514374,3653;5034338,6984;514373,696;5034244,3177;1022341,9581;5694482,4767;45,461599999999997;9,1839;0;182918;0
565;"";8;1514412,6373;5034408,5733;514411,9662;5034314,1903;1022396,6785;5694582,1722;45,462200000000003;9,1843;0;182919;0
566;"";8;1514444,1744;5034440,7051;514443,5018;5034346,321;1022441,6871;5694627,9714;45,462499999999999;9,184699999999999;0;182920;0
567;"";8;1514474,6888;5034491,1201;514474,0148;5034396,7344;1022485,3;5694699,8932;45,462899999999998;9,1851;0;182921;0
568;"";8;1514420,9568;5034508,6668;514420,2853;5034414,2805;1022408,8511;5694725,1367;45,463099999999997;9,1845;0;182922;0
569;"";8;1514399,6751;5034590,5955;514399,0046;5034496,2066;1022378,8164;5694842,2501;45,463799999999999;9,184200000000001;0;182923;0
570;"";8;1514488,6316;5034577,5526;514487,957;5034483,1641;1022505,4362;5694823,3247;45,463700000000003;9,1853;0;182924;0
571;"";8;1514489,5342;5034553,271;514488,8595;5034458,8833;1022506,6416;5694788,6329;45,463500000000003;9,1853;0;182925;0
572;"";8;1514553,9664;5034572,4645;514553,2888;5034478,0762;1022598,4477;5694815,8402;45,463700000000003;9,1862;0;182926;0
573;"";8;1514566,0026;5034591,6085;514565,3243;5034497,2196;1022615,6487;5694843,1497;45,463799999999999;9,186299999999999;0;182927;0
574;"";8;1513985,8092;5033968,9835;513985,158;5033874,6148;1021787,5547;5693955,586;45,458300000000001;9,178900000000001;0;182928;0
575;"";8;1514706,4999;5034681,903;514705,8151;5034587,5111;1022815,9997;5694971,6789;45,464700000000001;9,1881;0;185043;0
576;"";8;1514341,8901;5034541,4376;514341,2223;5034447,0503;1022296,3782;5694772,2115;45,4634;9,183400000000001;0;182929;0
577;"";8;1514522,0067;5034500,1877;514521,3305;5034405,8017;1022552,7034;5694712,6911;45,463000000000001;9,185700000000001;0;182930;0
578;"";8;1514559,3011;5034497,4442;514558,6232;5034403,0583;1022605,7961;5694708,6485;45,463000000000001;9,1862;0;182931;0
579;"";8;1513889,1737;5034206,8805;513888,527;5034112,5041;1021650,7201;5694295,728;45,4604;9,1776;0;182932;0
580;"";8;1514284,1476;5034051,914;514283,4825;5033957,5426;1022212,5768;5694073,0923;45,459000000000003;9,182700000000001;0;182933;0
581;"";8;1514366,0702;5034273,8682;514365,4013;5034179,4896;1022329,9364;5694389,8907;45,460999999999999;9,1837;0;182934;0
582;"";8;1514538,8491;5033988,6173;514538,1721;5033894,2479;1022574,9995;5693981,8397;45,458399999999997;9,1859;0;182935;0
583;"";8;1514665,9016;5034078,17;514665,2187;5033983,7977;1022756,1861;5694109,3429;45,459200000000003;9,1876;0;182936;0
584;"";8;1514666,6822;5033993,5148;514665,9993;5033899,1453;1022757,0163;5693988,4115;45,458500000000001;9,1876;0;182937;0
585;"";8;1514542,8955;5033952,6823;514542,2184;5033858,3141;1022580,6422;5693930,4943;45,458100000000002;9,186;0;182938;0
586;"";8;1514531,2595;5034327,4523;514530,5829;5034233,0719;1022565,3093;5694465,8955;45,461500000000001;9,1859;0;182939;0
587;"";8;1514488,9731;5033843,4572;514488,2985;5033749,0926;1022503,5129;5693774,649;45,457099999999997;9,1853;0;182940;0
588;"";8;1514197,9209;5034058,6221;514197,2598;5033964,2505;1022089,833;5694082,9539;45,459099999999999;9,1816;0;182941;0
589;"";8;1514370,7029;5034009,3347;514370,0338;5033914,9647;1022335,6713;5694011,9865;45,458599999999997;9,1838;0;182942;0
590;"";8;1514415,9691;5033800,053;514415,2979;5033705,6898;1022399,4352;5693712,8885;45,456699999999998;9,1844;0;182943;0
591;"";8;1514304,5743;5033819,6781;514303,9083;5033725,3142;1022240,9069;5693741,2851;45,456899999999997;9,1829;0;182944;0
592;"";8;1514605,5248;5033761,2305;514604,8448;5033666,8685;1022669,1759;5693656,8081;45,456400000000002;9,1868;0;182945;0
593;"";8;1514074,7693;5033947,5292;514074,114;5033853,1612;1021914,1416;5693924,6556;45,458100000000002;9,18;0;182946;0
594;"";8;1513992,5874;5034038,3204;513991,9359;5033943,9494;1021797,4248;5694054,6108;45,4589;9,179;0;182947;0
595;"";8;1513901,8296;5034040,5881;513901,1823;5033946,2171;1021668,2158;5694058,138;45,4589;9,1778;0;185044;0
596;"";8;1514445,7371;5033958,7157;514445,0645;5033864,3473;1022442,3349;5693939,4328;45,458199999999998;9,184799999999999;0;182948;0
597;"";8;1514395,0636;5033947,5703;514394,3933;5033853,2023;1022370,1531;5693923,6781;45,458100000000002;9,184100000000001;0;182949;0
598;"";8;1514699,6276;5034706,8668;514698,9431;5034612,4741;1022806,2974;5695007,366;45,4649;9,188000000000001;0;182950;0
600;"";8;1513730,199;5034822,9922;513729,5597;5034728,5957;1021426,2909;5695176,4017;45,465899999999998;9,175599999999999;0;186364;0
601;"";8;1513846,6359;5035063,5832;513845,9912;5034969,1789;1021592,8433;5695519,7674;45,4681;9,177099999999999;0;182951;0
602;"";8;1513757,8587;5034878,6057;513757,2181;5034784,2074;1021465,8496;5695255,7688;45,4664;9,176;0;182952;0
603;"";8;1513830,2292;5035045,614;513829,5852;5034951,2103;1021569,4241;5695494,1461;45,468000000000004;9,1769;0;182953;0
604;"";8;1513613,0999;5034798,387;513612,466;5034703,9913;1021259,4745;5695141,6132;45,465699999999998;9,174099999999999;0;182954;0
605;"";8;1514105,576;5034836,67;514104,9192;5034742,2731;1021960,8434;5695194,755;45,466099999999997;9,180400000000001;0;182955;0
606;"";8;1514042,7729;5035004,0302;514042,119;5034909,6278;1021871,9488;5695434,0613;45,467599999999997;9,179600000000001;0;182956;0
607;"";8;1514064,246;5034962,0623;514063,5911;5034867,6613;1021902,392;5695374,0331;45,467199999999998;9,1799;0;182957;0
608;"";8;1514232,3778;5034736,6064;514231,7151;5034642,2127;1022141,0773;5695051,3899;45,465200000000003;9,182;0;182958;0
609;"";8;1514175,0726;5034913,214;514174,4126;5034818,8146;1022060,0475;5695303,8882;45,466799999999999;9,1813;0;182959;0
610;"";8;1514343,7212;5034846,4649;514343,0533;5034752,0677;1022299,9768;5695207,9785;45,466099999999997;9,1835;0;182960;0
611;"";8;1514278,8719;5034960,2019;514278,207;5034865,801;1022208,0039;5695370,6837;45,467199999999998;9,182700000000001;0;182961;0
612;"";8;1514332,8993;5034984,7462;514332,2319;5034890,3445;1022285,0163;5695405,5743;45,467399999999998;9,183299999999999;0;182962;0
613;"";8;1514265,2178;5034871,925;514264,5536;5034777,5269;1022188,2758;5695244,6079;45,4664;9,182499999999999;0;182963;0
614;"";8;1514261,9344;5034802,7255;514261,2703;5034708,3297;1022183,3768;5695145,7554;45,465800000000002;9,1824;0;182964;0
615;"";8;1514204,4876;5034876,2748;514203,8262;5034781,8766;1022101,8139;5695251,019;45,4664;9,181699999999999;0;182965;0
616;"";8;1514223,966;5034819,3263;514223,3037;5034724,93;1022129,3663;5695169,5954;45,465899999999998;9,181900000000001;0;186365;0
617;"";8;1514208,7285;5034746,8314;514208,0669;5034652,4374;1022107,4359;5695066,0743;45,465299999999999;9,181699999999999;0;182966;0
619;"";8;1514257,9959;5034740,8323;514257,332;5034646,4385;1022177,5687;5695057,3443;45,465200000000003;9,1824;0;182967;0
620;"";8;1514187,9348;5034730,7017;514187,2742;5034636,3082;1022077,7757;5695043,0978;45,4651;9,1815;0;182968;0
621;"";8;1514330,9979;5034676,2573;514330,3306;5034581,8656;1022281,307;5694964,8526;45,464599999999997;9,183299999999999;0;182969;0
622;"";8;1514195,0585;5034499,1052;514194,3975;5034404,7193;1022087,1742;5694712,2119;45,463000000000001;9,1816;0;182970;0
623;"";8;1514440,5153;5034746,2355;514439,8429;5034651,8415;1022437,4768;5695064,4681;45,465200000000003;9,184699999999999;0;182971;0
624;"";8;1514492,7192;5034679,8468;514492,0444;5034585,455;1022511,5924;5694969,4509;45,464599999999997;9,1854;0;182972;0
625;"";8;1514488,9515;5034762,4003;514488,2768;5034668,0058;1022506,4985;5695087,4027;45,465400000000002;9,1853;0;182973;0
626;"";8;1514566,3;5034765,464;514565,6217;5034671,0694;1022616,646;5695091,5241;45,465400000000002;9,186299999999999;0;182974;0
627;"";8;1514556,8095;5034744,0564;514556,1317;5034649,6625;1022603,0618;5695060,9716;45,465200000000003;9,1862;0;182975;0
628;"";8;1514441,4783;5034648,3856;514440,8059;5034553,9948;1022438,5279;5694924,673;45,464399999999998;9,184699999999999;0;182976;0
629;"";8;1514388,2666;5034648,1502;514387,5966;5034553,7594;1022362,7597;5694924,5111;45,464399999999998;9,183999999999999;0;182977;0
630;"";8;1514338,1844;5034600,1209;514337,5168;5034505,7317;1022291,2925;5694856,0591;45,463900000000002;9,183400000000001;0;182978;0
631;"";8;1514270,7082;5034556,6973;514270,0437;5034462,3095;1022195,0744;5694794,2431;45,463500000000003;9,182499999999999;0;182979;0
632;"";8;1514230,5163;5034599,1008;514229,8537;5034504,7116;1022137,9833;5694854,9513;45,463900000000002;9,182;0;182980;0
633;"";8;1514141,5298;5034512,292;514140,8713;5034417,9057;1022010,9996;5694731,2229;45,463099999999997;9,180899999999999;0;182981;0
634;"";8;1514043,4496;5034458,4387;514042,7957;5034364,0541;1021871,1763;5694654,6028;45,462699999999998;9,179600000000001;0;182982;0
635;"";8;1514149,9003;5034631,3888;514149,2414;5034536,9986;1022023,2997;5694901,3387;45,464199999999998;9,180999999999999;0;182983;0
636;"";8;1514105,0132;5034620,2274;514104,3564;5034525,8375;1021959,3502;5694885,5374;45,464100000000002;9,180400000000001;0;182984;0
637;"";8;1514107,2609;5034633,8756;514106,604;5034539,4853;1021962,5943;5694905,0283;45,464199999999998;9,180400000000001;0;182985;0
638;"";8;1514003,9684;5034751,3845;514003,3163;5034656,9904;1021815,8908;5695073,2358;45,465299999999999;9,1791;0;182986;0
639;"";8;1514054,7359;5034711,1723;514054,0815;5034616,7795;1021888,0511;5695015,625;45,4649;9,1798;0;182987;0
640;"";8;1513932,2463;5034688,9389;513931,5976;5034594,5468;1021713,568;5694984,2511;45,464700000000001;9,1782;0;182988;0
641;"";8;1513889,5366;5034546,8288;513888,8899;5034452,4413;1021652,3066;5694781,3649;45,463500000000003;9,1777;0;182989;0
642;"";8;1513864,5305;5034488,0431;513863,8849;5034393,6575;1021616,5166;5694697,4628;45,462899999999998;9,177300000000001;0;185966;0
643;"";8;1513755,5439;5034536,7184;513754,9034;5034442,3313;1021461,4878;5694767,3423;45,4634;9,1759;0;182990;0
644;"";8;1513728,3754;5034721,6707;513727,7362;5034627,2775;1021423,379;5695031,654;45,465000000000003;9,175599999999999;0;182991;0
645;"";8;1513743,1953;5034790,556;513742,5554;5034696,1606;1021444,6956;5695130,0209;45,465699999999998;9,175800000000001;0;185045;0
646;"";8;1513663,2141;5034592,6836;513662,5779;5034498,2946;1021330,1963;5694847,5823;45,463900000000002;9,174799999999999;0;182992;0
647;"";8;1513265,2627;5034557,7293;513264,645;5034463,3415;1020763,4586;5694798,8644;45,4636;9,169700000000001;0;185967;0
648;"";8;1513864,5172;5034721,3582;513863,8716;5034626,965;1021617,2306;5695030,7806;45,465000000000003;9,177300000000001;0;185968;0
649;"";8;1514093,0582;5034456,6635;514092,402;5034362,2789;1021941,8055;5694651,9081;45,462600000000002;9,180300000000001;0;182993;0
650;"";8;1514500,7579;5034379,1913;514500,0827;5034284,8092;1022522,0507;5694539,9083;45,4619;9,185499999999999;0;182994;0
651;"";8;1513772,2973;5034506,3831;513771,656;5034411,9969;1021485,2476;5694723,9529;45,463099999999997;9,1762;0;182995;0
652;"";8;1513709,6762;5034506,6569;513709,0378;5034412,2707;1021396,0852;5694724,5396;45,463099999999997;9,1754;0;185046;0
653;"";8;1514074,5346;5034713,8728;514073,8792;5034619,4799;1021916,251;5695019,4197;45,465000000000003;9,18;0;185047;0
654;"";8;1515303,6957;5033620,5549;515302,9831;5033526,1975;1023662,6623;5693453,4934;45,455100000000002;9,1957;0;182996;0
655;"";8;1514411,4667;5034023,0539;514410,7957;5033928,6834;1022393,7531;5694031,4508;45,4587;9,1843;0;185048;0
656;"";8;1514303,8086;5034119,7123;514303,1426;5034025,3387;1022240,7888;5694169,8782;45,459600000000002;9,1829;0;185969;0
657;"";8;1515306,3971;5034532,2569;515305,6844;5034437,8698;1023669,6694;5694755,8456;45,463299999999997;9,1958;0;186366;0
658;"";8;1513888,1305;5034692,8922;513887,4838;5034598,5;1021650,7641;5694990,0385;45,464799999999997;9,1776;0;182351;0
702;"";8;1514138,035;5035545,3337;514137,3767;5035450,9137;1022009,3335;5696207,1528;45,4724;9,180899999999999;0;182352;0
703;"";8;1514206,9563;5035431,7531;514206,2948;5035337,3368;1022107,1178;5696044,645;45,471400000000003;9,181699999999999;0;182353;0
704;"";8;1514168,038;5035168,8555;514167,3783;5035074,4478;1022050,8514;5695669,1496;45,469099999999997;9,181200000000001;0;182354;0
705;"";8;1513787,4003;5035218,8611;513786,7583;5035124,4518;1021508,9782;5695741,805;45,469499999999996;9,176399999999999;0;182355;0
706;"";8;1513732,8241;5035228,4746;513732,1846;5035134,065;1021431,2907;5695755,7111;45,4696;9,175700000000001;0;182356;0
707;"";8;1513908,3934;5035152,2599;513907,7458;5035057,8527;1021681,0643;5695646,2676;45,468899999999998;9,177899999999999;0;185049;0
708;"";8;1514034,1142;5035059,6367;514033,4607;5034965,2325;1021859,796;5695513,5347;45,4681;9,179500000000001;0;182357;0
709;"";8;1514202,8043;5035124,736;514202,143;5035030,3297;1022100,2167;5695606,0022;45,468699999999998;9,181699999999999;0;182358;0
710;"";8;1514251,1555;5035075,6727;514250,4919;5034981,2681;1022168,9099;5695535,7478;45,468200000000003;9,1823;0;182359;0
711;"";8;1514300,6133;5035406,0485;514299,9474;5035311,6331;1022240,4078;5696007,6147;45,471200000000003;9,1829;0;182360;0
712;"";8;1514339,0822;5035489,6133;514338,4145;5035395,1952;1022295,4613;5696126,8874;45,471899999999998;9,183400000000001;0;182361;0
713;"";8;1514382,744;5035378,4115;514382,0743;5035283,997;1022357,2766;5695967,8593;45,4709;9,183999999999999;0;182362;0
714;"";8;1514392,9968;5035325,8467;514392,3266;5035231,4339;1022371,7055;5695892,722;45,470500000000001;9,184100000000001;0;182363;0
715;"";8;1514421,3525;5035285,3415;514420,681;5035190,93;1022411,9528;5695834,7563;45,470100000000002;9,1845;0;182364;0
716;"";8;1514332,3072;5035291,0851;514331,6398;5035196,6734;1022285,1682;5695843,2537;45,470199999999998;9,183299999999999;0;182365;0
717;"";8;1514394,3955;5035425,6171;514393,7252;5035331,201;1022374,0228;5696035,2682;45,471400000000003;9,184100000000001;0;182366;0
718;"";8;1514421,107;5035339,0176;514420,4355;5035244,6043;1022411,7786;5695911,4481;45,470599999999997;9,1845;0;182367;0
719;"";8;1514431,09;5035146,2141;514430,418;5035051,8071;1022425,3641;5695635,9455;45,468800000000002;9,1846;0;182368;0
720;"";8;1514568,6721;5034816,725;514567,9937;5034722,3287;1022620,1929;5695164,7507;45,465899999999998;9,186400000000001;0;182369;0
